ab_name,abbreviation_name,availability,mature_month,institute,origin,priority,visibility,date_added
BD-837,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-843,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-846,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-849,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-863,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-864,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-870,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-897,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-898,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-899,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-900,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-901,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-902,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-904,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-906,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-907,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-912,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-913,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-914,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-915,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-916,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-917,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-918,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-922,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-923,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-05-05
BD-930,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-09-09
BD-932,NULL,NULL,NULL,Peking University,CP,5000,FALSE,2022-09-09
BD1-24,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-08-19
BD23,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2021-01-27
BD30-236,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-254,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-319,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-362,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-368,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-369,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-397,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-403,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-417,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-449,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-467,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-494,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-498,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-500,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-503,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-504,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-508,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-536,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-566,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-593,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-598,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-599,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-604,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-605,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-612,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-614,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-616,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-618,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-619,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD30-623,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1004,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1009,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1027,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1028,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1029,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1034,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1035,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1036,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1038,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1039,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1041,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1049,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1051,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1061,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1064,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1065,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1066,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1070,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1073,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1075,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1078,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1084,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1087,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-109,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1091,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1092,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1093,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1096,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1104,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1109,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1114,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1117,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1128,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1129,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1132,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1136,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-114,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1140,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1141,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1144,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1145,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1146,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1162,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1171,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1177,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1179,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-118,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1180,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1192,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1199,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1201,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1205,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1208,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1211,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1214,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1223,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1225,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1226,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1232,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1233,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1237,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1239,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1241,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1242,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1244,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1245,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1249,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1251,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1256,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1257,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1263,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1266,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1268,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1270,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1273,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1274,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1275,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1278,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1284,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1294,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1297,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-13,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1307,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1312,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1315,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1323,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1332,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1334,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1338,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1339,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1341,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1343,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1345,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1346,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1354,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1374,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1376,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1381,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1391,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1396,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1398,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1403,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1404,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1405,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1411,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1412,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1416,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1421,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1429,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1432,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1435,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1442,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1445,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1450,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1451,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1453,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1456,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1458,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1464,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1472,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1486,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1499,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1502,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1503,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1507,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-1508,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1558,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1570,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1575,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1576,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1579,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-160,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1604,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-161,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1638,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-166,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1694,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1706,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-171,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1723,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-174,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-175,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1763,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1779,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1789,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1809,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1811,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-182,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1831,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-185,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1868,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-187,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-192,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-194,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-1957,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1962,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-1970,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-199,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-203,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-206,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-2101,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-2314,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-234,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-240,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-2413,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-2532,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-269,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-2696,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-270,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-277,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-283,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-284,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-285,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-288,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-292,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-293,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-09
BD55-300,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-302,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-311,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3149,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3150,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3151,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-3152,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-316,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3161,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-319,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3293,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3300,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3304,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3324,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3327,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3337,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3366,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3367,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3370,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3372,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3414,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3417,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3433,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3440,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3451,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3457,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-347,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3484,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3485,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-3500,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3525,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3546,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3549,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3561,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3597,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3602,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3611,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3637,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3670,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3684,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3698,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3716,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3721,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3741,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3773,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3807,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-3832,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-387,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-389,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4281,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4285,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4286,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4325,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4328,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4329,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4342,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4343,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4344,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4345,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4348,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4351,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4356,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4357,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4358,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4359,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4360,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4364,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4382,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4392,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4394,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4397,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-44,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-09-20
BD55-4418,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4464,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4467,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4483,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4484,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4495,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4637,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4662,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4664,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4707,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4760,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4804,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-4892,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5001,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5163,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5164,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5166,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5167,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5168,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5170,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5171,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5175,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5176,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5182,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5183,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5189,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5195,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
BD55-5196,NULL,NULL,NULL,NULL,NULL,5000,FALSE,2022-05-05
